J1137-6700 ~ lml+98 ~ * ~ * ~ 0.55621605570 ~ 2.0e-11 ~ dsb+98 ~ 228.041 ~ 9.0e-03 ~ dsb+98 ~ pks70,pksmb,htru_pks ~ * ~ 1998 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 7.17E-17 ~ 4.0e-19 ~ dsb+98 ~ 2.02e+11 ~ 1.23e+08 ~ 1.5 ~ 3.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 295.793 ~ -5.167 ~ 11:37:32.089 ~ 1.0e-02 ~ dsb+98 ~ -67:00:33.01 ~ 8.0e-02 ~ dsb+98 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1138-6207 ~ mlc+01 ~ * ~ * ~ 0.117563794023 ~ 3.0e-12 ~ mlc+01 ~ 520.4 ~ 4.0e-01 ~ pkj+13 ~ pksmb,htru_pks ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.24784E-14 ~ 5.0e-19 ~ mlc+01 ~ 1.23e+12 ~ 1.49e+05 ~ 0.57 ~ 3.0e-02 ~ jvk+18 ~ -0.9 ~ 2.0e-01 ~ jvk+18 ~ 294.506 ~ -0.463 ~ 11:38:21.62 ~ 3.0e-02 ~ mlc+01 ~ -62:07:59.3 ~ 3.0e-01 ~ mlc+01 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1141-3107 ~ mld+96 ~ * ~ * ~ 0.538431789013 ~ 4.0e-12 ~ dsb+98 ~ 30.77 ~ 3.0e-02 ~ dsb+98 ~ pks70,pkssw ~ * ~ 1996 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.9602E-15 ~ 2.0e-19 ~ dsb+98 ~ 1.04e+12 ~ 4.35e+06 ~ 0.8 ~ 2.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 285.746 ~ 29.393 ~ 11:41:25.629 ~ 1.0e-02 ~ dsb+98 ~ -31:07:52.6 ~ 2.0e-01 ~ dsb+98 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1141-3322 ~ lml+98 ~ * ~ * ~ 0.291467539636 ~ 3.0e-12 ~ lbs+20 ~ 46.44799 ~ 1.7e-02 ~ hlk+04 ~ pks70,pkssw ~ * ~ 1998 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 4.51797E-16 ~ 9.0e-21 ~ lbs+20 ~ 3.67e+11 ~ 1.02e+07 ~ 1.6 ~ 5.0e-01 ~ jvk+18 ~ -1.2 ~ 8.0e-01 ~ jvk+18 ~ 286.585 ~ 27.269 ~ 11:41:42.3516 ~ 2.0e-03 ~ lbs+20 ~ -33:22:47.1785 ~ 5.0e-02 ~ lbs+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1141-6545 ~ klm+00a ~ * ~ * ~ 0.3938988148369 ~ 5.0e-13 ~ rnm0609 ~ 116.048 ~ 1.0e-03 ~ bbv08 ~ pksmb,htru_pks ~ * ~ 2000 ~ 0.19765095826216209 ~ 1.0e-10 ~ bbv08 ~ 0.17186 ~ 2.0e-06 ~ bbv08 ~ 0.988331 ~ 4.30642E-15 ~ 1.1e-19 ~ rnm0609 ~ 1.32e+12 ~ 1.45e+06 ~ 2.4 ~ 7.0e-01 ~ jvk+18 ~ -2.7 ~ 4.0e-01 ~ jvk+18 ~ 295.791 ~ -3.863 ~ 11:41:07.022 ~ 2.0e-04 ~ bbv08 ~ -65:45:19.089 ~ 1.5e-03 ~ bbv08 ~ 2.9 ~ 1.0e+00 ~ rch+19 ~ 1.8 ~ 6.0e-01 ~ rch+19 ~ * ~ 0 ~ * ~ OPT:[abw+11] 
J1142+0119 ~ san16 ~ * ~ * ~ 0.0050752983064042 ~ 5.0e-16 ~ san16 ~ 19.197 ~ 1.0e-03 ~ san16 ~ FermiAssoc ~ * ~ 2016 ~ 1.583497340 ~ 1.0e-09 ~ san16 ~ * ~ 0 ~ * ~ 0.151346 ~ 14.99E-21 ~ 1.0e-23 ~ san16 ~ 2.79e+08 ~ 5.36e+09 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 267.542 ~ 59.400 ~ 11:42:50.145 ~ 3.0e-03 ~ san16 ~ +01:19:35.69 ~ 9.0e-02 ~ san16 ~ -41 ~ 2.9e+01 ~ san16 ~ -97 ~ 6.6e+01 ~ san16 ~ * ~ 0 ~ * ~ GRS:3FGL_J1142.9+0120[san16] 
J1142-6230 ~ mlc+01 ~ * ~ * ~ 0.55838338569 ~ 1.0e-10 ~ mlc+01 ~ 343.8 ~ 1.7e+00 ~ mlc+01 ~ pksmb,htru_pks ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 7.8E-17 ~ 3.5e-17 ~ mlc+01 ~ 2.11e+11 ~ 1.13e+08 ~ 0.26 ~ 4.0e-02 ~ mlc+01 ~ * ~ 0 ~ * ~ 295.110 ~ -0.675 ~ 11:42:52.5 ~ 3.0e-01 ~ mlc+01 ~ -62:30:03.9 ~ 1.0e+00 ~ mlc+01 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1143-5158 ~ mld+96 ~ * ~ * ~ 0.675646047064 ~ 8.0e-12 ~ dsb+98 ~ 159.03 ~ 2.0e-02 ~ dsb+98 ~ pks70,htru_pks,ghrss ~ * ~ 1996 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 6.953E-16 ~ 2.0e-19 ~ dsb+98 ~ 6.94e+11 ~ 1.54e+07 ~ 0.3 ~ 1.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 292.383 ~ 9.492 ~ 11:43:15.065 ~ 5.0e-03 ~ dsb+98 ~ -51:58:39.89 ~ 5.0e-02 ~ dsb+98 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1143-5536 ~ bbb+12 ~ * ~ * ~ 0.68535848563 ~ 4.0e-11 ~ bbb+12 ~ 185.0 ~ 1.0e-01 ~ bbb+12 ~ htru_pks ~ * ~ 2012 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.485E-15 ~ 2.0e-18 ~ bbb+12 ~ 5.83e+11 ~ 2.24e+07 ~ 0.2 ~ 0.0e+00 ~ jk18 ~ * ~ 0 ~ * ~ 293.334 ~ 5.993 ~ 11:43:09.79 ~ 2.0e-02 ~ bbb+12 ~ -55:36:04.5 ~ 1.0e-01 ~ bbb+12 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1144-6146 ~ mlc+01 ~ * ~ * ~ 0.98778306934 ~ 1.6e-10 ~ mlc+01 ~ 78.7 ~ 1.3e+00 ~ mlc+01 ~ pksmb,htru_pks ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -3.8E-17 ~ 8.9e-17 ~ mlc+01 ~ * ~ * ~ 0.45 ~ 6.0e-02 ~ mlc+01 ~ * ~ 0 ~ * ~ 295.116 ~ 0.073 ~ 11:44:34.8 ~ 3.0e-01 ~ mlc+01 ~ -61:46:49 ~ 3.0e+00 ~ mlc+01 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1144-6217 ~ mlc+01 ~ * ~ * ~ 0.85066494337 ~ 4.0e-11 ~ mlc+01 ~ 284.7 ~ 6.0e-01 ~ mlc+01 ~ pksmb,htru_pks ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.0835E-14 ~ 7.0e-18 ~ mlc+01 ~ 5.18e+12 ~ 4.37e+05 ~ 0.20 ~ 3.0e-02 ~ mlc+01 ~ * ~ 0 ~ * ~ 295.186 ~ -0.438 ~ 11:44:02.11 ~ 5.0e-02 ~ mlc+01 ~ -62:17:30.3 ~ 4.0e-01 ~ mlc+01 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1146-6030 ~ mlt+78 ~ B1143-60 ~ mlt+78 ~ 0.2733723317687 ~ 8.0e-13 ~ lbs+20 ~ 111.68 ~ 7.0e-02 ~ hfs+04 ~ mol2,pks1,pks70,pksmb,htru_pks ~ * ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.794086E-15 ~ 3.0e-21 ~ lbs+20 ~ 7.09e+11 ~ 2.41e+06 ~ 3.2 ~ 6.0e-01 ~ jvk+18 ~ -1.6 ~ 3.0e-01 ~ jvk+18 ~ 294.977 ~ 1.343 ~ 11:46:07.74 ~ 1.0e-04 ~ lbs+20 ~ -60:30:59.4 ~ 9.0e-03 ~ lbs+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1147-66 ~ mlb+12 ~ * ~ * ~ 0.00372 ~ 0 ~ mlb+12 ~ 133.8 ~ 0 ~ mlb+12 ~ pksmb ~ * ~ 2012 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0.8 ~ 0 ~ mlb+12 ~ * ~ 0 ~ * ~ 296.436 ~ -3.944 ~ 11:47 ~ 0 ~ mlb+12 ~ -66 ~ 0 ~ mlb+12 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1148-5725 ~ lfl+06 ~ * ~ * ~ 3.5599372320 ~ 7.0e-10 ~ lfl+06 ~ 174 ~ 5.0e+00 ~ lfl+06 ~ pksmb ~ * ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.110E-14 ~ 1.3e-16 ~ lfl+06 ~ 6.36e+12 ~ 5.08e+06 ~ 0.12 ~ 0 ~ lfl+06 ~ * ~ 0 ~ * ~ 294.507 ~ 4.418 ~ 11:48:28.53 ~ 1.9e-01 ~ lfl+06 ~ -57:25:12.6 ~ 1.7e+00 ~ lfl+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1148-6415 ~ kbm+03 ~ * ~ * ~ 3.2410285031 ~ 8.0e-10 ~ kbm+03 ~ 241 ~ 6.0e+00 ~ kbm+03 ~ pksmb,htru_pks ~ * ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.7E-15 ~ 4.0e-16 ~ kbm+03 ~ 2.99e+12 ~ 1.9e+07 ~ 0.06 ~ 2.0e-02 ~ kbm+03 ~ * ~ 0 ~ * ~ 296.177 ~ -2.214 ~ 11:48:37.8 ~ 5.0e-01 ~ kbm+03 ~ -64:15:33 ~ 3.0e+00 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1151-6108 ~ ncb+15 ~ * ~ * ~ 0.101633196293 ~ 2.0e-12 ~ ncb+15 ~ 216 ~ 1.0e+00 ~ ncb+15 ~ htru_pks ~ * ~ 2015 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 10278.4E-18 ~ 1.0e-18 ~ ncb+15 ~ 1.03e+12 ~ 1.57e+05 ~ 0.06 ~ 0 ~ ncb+15 ~ * ~ 0 ~ * ~ 295.814 ~ 0.909 ~ 11:51:56.86 ~ 2.0e-02 ~ ncb+15 ~ -61:08:17.6 ~ 3.0e-01 ~ ncb+15 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1152-5800 ~ hfs+04 ~ * ~ * ~ 1.7898294664 ~ 5.0e-10 ~ hfs+04 ~ 191 ~ 7.0e+00 ~ hfs+04 ~ pksmb ~ * ~ 2004 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.3E-15 ~ 3.0e-16 ~ hfs+04 ~ 1.53e+12 ~ 2.21e+07 ~ 0.12 ~ 2.0e-02 ~ hfs+04 ~ * ~ 0 ~ * ~ 295.126 ~ 3.961 ~ 11:52:10.0 ~ 4.0e-01 ~ hfs+04 ~ -58:00:34 ~ 4.0e+00 ~ hfs+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1152-6012 ~ kbm+03 ~ * ~ * ~ 0.37656956576 ~ 5.0e-11 ~ kbm+03 ~ 74 ~ 3.0e+00 ~ kbm+03 ~ pksmb,htru_pks ~ * ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 6.685E-15 ~ 1.9e-17 ~ kbm+03 ~ 1.61e+12 ~ 8.93e+05 ~ 0.17 ~ 3.0e-02 ~ kbm+03 ~ * ~ 0 ~ * ~ 295.716 ~ 1.843 ~ 11:52:53.8 ~ 1.0e-01 ~ kbm+03 ~ -60:12:21 ~ 1.0e+00 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1153-21 ~ kkl+15 ~ * ~ * ~ 2.34348 ~ 5.0e-05 ~ kkl+15 ~ 34.8 ~ 1.0e-01 ~ kkl+15 ~ gbncc ~ * ~ 2015 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 285.188 ~ 39.550 ~ 11:53 ~ 2.0e+00 ~ kkl+15 ~ -21:18 ~ 3.6e+01 ~ kkl+15 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1154-6250 ~ kbm+03 ~ * ~ * ~ 0.28201171065 ~ 3.0e-11 ~ kbm+03 ~ 74 ~ 6.0e+00 ~ kbm+03 ~ pksmb ~ * ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 5.59E-16 ~ 5.0e-18 ~ kbm+03 ~ 4.02e+11 ~ 7.99e+06 ~ 0.07 ~ 2.0e-02 ~ kbm+03 ~ * ~ 0 ~ * ~ 296.467 ~ -0.681 ~ 11:54:20.1 ~ 1.0e-01 ~ kbm+03 ~ -62:50:02.7 ~ 7.0e-01 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1156-5707 ~ hfs+04 ~ * ~ * ~ 0.28841677391 ~ 5.0e-11 ~ psj+19 ~ 243.2 ~ 1.0e-01 ~ pkj+13 ~ pksmb ~ * ~ 2004 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.65482E-14 ~ 8.0e-19 ~ psj+19 ~ 2.8e+12 ~ 1.72e+05 ~ 0.27 ~ 2.0e-02 ~ jvk+18 ~ -1.2 ~ 3.0e-01 ~ jvk+18 ~ 295.448 ~ 4.949 ~ 11:56:07.45 ~ 7.0e-02 ~ psj+19 ~ -57:07:02.1 ~ 6.0e-01 ~ psj+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1156-5909 ~ lml+98 ~ * ~ * ~ 1.0379310509 ~ 9.0e-10 ~ dsb+98 ~ 219.2 ~ 1.0e-01 ~ dsb+98 ~ pks70 ~ * ~ 1998 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.02E-15 ~ 2.0e-17 ~ dsb+98 ~ 1.04e+12 ~ 1.61e+07 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 295.912 ~ 2.966 ~ 11:56:21.5 ~ 1.0e-01 ~ dsb+98 ~ -59:09:12.3 ~ 3.0e-01 ~ dsb+98 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1157-5112 ~ eb01 ~ * ~ * ~ 0.04358922706284 ~ 1.2e-13 ~ eb01b ~ 39.67 ~ 4.0e-02 ~ eb01b ~ pkssw ~ * ~ 2001 ~ 3.50738640 ~ 3.0e-08 ~ eb01b ~ 0.000402 ~ 0.0e+00 ~ eb01b ~ 1.175115 ~ 1.43E-19 ~ 1.0e-20 ~ eb01b ~ 2.53e+09 ~ 4.83e+09 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 294.325 ~ 10.746 ~ 11:57:08.166 ~ 1.0e-03 ~ eb01b ~ -51:12:56.14 ~ 3.0e-02 ~ eb01b ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1157-6224 ~ lvw69b ~ B1154-62 ~ lvw69b ~ 0.400522050113 ~ 4.0e-12 ~ jbv+19 ~ 325.20 ~ 5.0e-01 ~ nmc81 ~ mol1,mol2,pks1,pks70,pksmb,htru_pks ~ * ~ 1969 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.92929E-15 ~ 1.2e-19 ~ jbv+19 ~ 1.27e+12 ~ 1.62e+06 ~ 14 ~ 3.0e+00 ~ jvk+18 ~ -2.4 ~ 1.0e-01 ~ jvk+18 ~ 296.705 ~ -0.199 ~ 11:57:15.240 ~ 5.0e-03 ~ jbv+19 ~ -62:24:50.87 ~ 5.0e-02 ~ jbv+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1159-6409 ~ kbm+03 ~ * ~ * ~ 0.66748553354 ~ 6.0e-11 ~ kbm+03 ~ 178 ~ 5.0e+00 ~ kbm+03 ~ pksmb,htru_pks ~ * ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.4E-17 ~ 4.0e-18 ~ kbm+03 ~ 1.28e+11 ~ 4.41e+08 ~ 0.47 ~ 6.0e-02 ~ kbm+03 ~ * ~ 0 ~ * ~ 297.295 ~ -1.865 ~ 11:59:21.7 ~ 1.0e-01 ~ kbm+03 ~ -64:09:57 ~ 1.0e+00 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1159-7910 ~ lml+98 ~ * ~ * ~ 0.5250742392 ~ 3.0e-10 ~ dsb+98 ~ 59.24 ~ 2.0e-02 ~ dsb+98 ~ pks70,pkssw ~ * ~ 1998 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.817E-15 ~ 6.0e-18 ~ dsb+98 ~ 1.23e+12 ~ 2.95e+06 ~ 0.7 ~ 2.0e-01 ~ jvk+18 ~ -2.0 ~ 1.0e+00 ~ jvk+18 ~ 300.412 ~ -16.551 ~ 11:59:35.71 ~ 8.0e-02 ~ dsb+98 ~ -79:10:05.6 ~ 3.0e-01 ~ dsb+98 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1201-6306 ~ kbm+03 ~ * ~ * ~ 0.59213602908 ~ 5.0e-11 ~ kbm+03 ~ 683 ~ 3.0e+00 ~ kbm+03 ~ pksmb,htru_pks ~ * ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.555E-15 ~ 1.1e-17 ~ kbm+03 ~ 1.47e+12 ~ 2.64e+06 ~ 0.13 ~ 2.0e-02 ~ kbm+03 ~ * ~ 0 ~ * ~ 297.309 ~ -0.793 ~ 12:01:23.01 ~ 1.0e-02 ~ kbm+03 ~ -63:06:59.5 ~ 8.0e-01 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1202-5820 ~ mlt+78 ~ B1159-58 ~ mlt+78 ~ 0.452800497245 ~ 5.0e-12 ~ jbv+19 ~ 145.41 ~ 1.9e-01 ~ hfs+04 ~ mol2,pks1,pks70,pksmb,htru_pks ~ * ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.13732E-15 ~ 1.3e-19 ~ jbv+19 ~ 9.95e+11 ~ 3.36e+06 ~ 3 ~ 8.0e+00 ~ jvk+18 ~ -1.8 ~ 3.0e-01 ~ jvk+18 ~ 296.528 ~ 3.919 ~ 12:02:28.403 ~ 5.0e-03 ~ jbv+19 ~ -58:20:33.4 ~ 5.0e-02 ~ jbv+19 ~ -14 ~ 4.0e+00 ~ jbv+19 ~ 1 ~ 5.0e+00 ~ jbv+19 ~ * ~ 0 ~ * ~ * 
J1203-6243 ~ * ~ * ~ * ~ 0.393087 ~ 0 ~ * ~ 288.2 ~ 0 ~ * ~ fermi ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 297.493 ~ -0.353 ~ 12:03:41.8 ~ 0 ~ * ~ -62:43:08.4 ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1204-6843 ~ ebvb01 ~ * ~ * ~ 0.3088608620097 ~ 1.9e-12 ~ ebvb01 ~ 133.93 ~ 9.0e-02 ~ ebvb01 ~ pkssw,htru_pks ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.1708E-16 ~ 1.9e-19 ~ ebvb01 ~ 2.62e+11 ~ 2.25e+07 ~ 0.5 ~ 1.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 298.684 ~ -6.237 ~ 12:04:36.72 ~ 1.0e-02 ~ ebvb01 ~ -68:43:17.19 ~ 8.0e-02 ~ ebvb01 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1207-4508 ~ * ~ * ~ * ~ 1.769827812 ~ 4.0e-09 ~ * ~ 102.0 ~ 0 ~ * ~ * ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.63E-15 ~ 3.0e-17 ~ * ~ 1.72e+12 ~ 1.72e+07 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 294.817 ~ 17.039 ~ 12:07:19.186 ~ 2.8e-02 ~ * ~ -45:08:10.61 ~ 5.2e-01 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1207-5050 ~ rap+12 ~ * ~ * ~ 0.00484 ~ 0 ~ rap+12 ~ 50.6 ~ 0 ~ rap+12 ~ FermiAssoc ~ * ~ 2012 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 295.859 ~ 11.424 ~ 12:07:21.81 ~ 4.0e-02 ~ rb13 ~ -50:50:30.3 ~ 1.4e+00 ~ rb13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GRS:2FGL_J1207.3-5055[naa+12] 
J1208-45 ~ * ~ * ~ * ~ 1.769626 ~ 0 ~ * ~ 102.0 ~ 0 ~ * ~ superb ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 294.894 ~ 17.009 ~ 12:07:42 ~ 0 ~ * ~ -45:10:43 ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1208-6238 ~ cpw+16 ~ * ~ * ~ 0.440590723652 ~ 1.4e-11 ~ cpw+16 ~ * ~ 0 ~ * ~ FermiBlind ~ * ~ 2016 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.2695145E-12 ~ 1.0e-18 ~ cpw+16 ~ 3.84e+13 ~ 2.14e+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 297.990 ~ -0.178 ~ 12:08:13.96 ~ 6.0e-02 ~ cpw+16 ~ -62:38:03.3 ~ 4.0e-01 ~ cpw+16 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GRS:3FGL_J1208.4-6239[aaa+15] 
J1210-5226 ~ fmc0102 ~ * ~ * ~ 0.4241297 ~ 2.0e-07 ~ fmc0102 ~ 105 ~ 1.5e+01 ~ fmc0102 ~ misc ~ * ~ 2002 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.224E-17 ~ 1.7e-19 ~ gha13 ~ 9.83e+10 ~ 3.02e+08 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 296.545 ~ 9.917 ~ 12:10:00.9 ~ 1.0e-01 ~ gh07 ~ -52:26:26 ~ 1.0e+00 ~ gh07 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ SNR:G296.5+10.0,XRS:1E_1207.4-5209 
J1210-5559 ~ mld+96 ~ * ~ * ~ 0.279767331145 ~ 4.0e-12 ~ lbs+20 ~ 174.347 ~ 3.0e-03 ~ dsb+98 ~ pks70,pkssw,htru_pks ~ * ~ 1996 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 7.25064E-16 ~ 3.0e-21 ~ lbs+20 ~ 4.56e+11 ~ 6.11e+06 ~ 2.3 ~ 6.0e-01 ~ jvk+18 ~ -2.4 ~ 3.0e-01 ~ jvk+18 ~ 297.136 ~ 6.421 ~ 12:10:05.988 ~ 2.0e-05 ~ lbs+20 ~ -55:59:03.92 ~ 2.0e-04 ~ lbs+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1210-6322 ~ ccb+20 ~ * ~ * ~ 1.16318571439 ~ 1.8e-10 ~ ccb+20 ~ 547 ~ 5.0e+00 ~ ccb+20 ~ htru_pks ~ * ~ 2020 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 9247E-18 ~ 1.2e-20 ~ ccb+20 ~ 3.32e+12 ~ 1.99e+06 ~ 0.151 ~ 1.5e-02 ~ ccb+20 ~ * ~ 0 ~ * ~ 298.395 ~ -0.859 ~ 12:10:46.78 ~ 1.0e-01 ~ ccb+20 ~ -63:22:20.9 ~ 6.0e-01 ~ ccb+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1210-6550 ~ hfs+04 ~ * ~ * ~ 4.2370102164 ~ 1.8e-09 ~ hfs+04 ~ 37 ~ 6.0e+00 ~ hfs+04 ~ pksmb ~ * ~ 2004 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 4.3E-16 ~ 1.1e-16 ~ hfs+04 ~ 1.37e+12 ~ 1.56e+08 ~ 0.17 ~ 3.0e-02 ~ hfs+04 ~ * ~ 0 ~ * ~ 298.774 ~ -3.292 ~ 12:10:42.0 ~ 3.0e-01 ~ hfs+04 ~ -65:50:04.6 ~ 1.9e+00 ~ hfs+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1211-6324 ~ kbm+03 ~ * ~ * ~ 0.433083926199 ~ 1.7e-11 ~ kbm+03 ~ 333.8 ~ 1.1e+00 ~ kbm+03 ~ pksmb,htru_pks ~ * ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.57E-16 ~ 8.0e-18 ~ kbm+03 ~ 3.38e+11 ~ 2.67e+07 ~ 0.45 ~ 6.0e-02 ~ kbm+03 ~ * ~ 0 ~ * ~ 298.470 ~ -0.888 ~ 12:11:24.18 ~ 7.0e-02 ~ kbm+03 ~ -63:24:45.2 ~ 5.0e-01 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
