J0751+1807 ~ lzc95 ~ * ~ * ~ 0.00347877083927942 ~ 4.0e-17 ~ dcl+16 ~ 30.246 ~ 6.0e-03 ~ dcl+16 ~ misc ~ 1995 ~ 0.263144270792 ~ 7.0e-12 ~ dcl+16 ~ 3.3E-6 ~ 0.0e+00 ~ dcl+16 ~ 0.128347 ~ 0.77874E-20 ~ 5.0e-25 ~ dcl+16 ~ 1.67e+08 ~ 7.08e+09 ~ 3.2 ~ 7.0e-01 ~ kxl+98 ~ -1.6 ~ 3.0e-01 ~ jvk+18 ~ 202.730 ~ 21.086 ~ 07:51:09.155331 ~ 1.3e-05 ~ dcl+16 ~ +18:07:38.4864 ~ 1.0e-03 ~ dcl+16 ~ -2.73 ~ 5.0e-02 ~ dcl+16 ~ -13.4 ~ 3.0e-01 ~ dcl+16 ~ 0.82 ~ 1.7e-01 ~ dcl+16 ~ GRS:4FGL_J0751.2+1808[fermi21] ~ -0.400 ~ 9.455 ~ 0.399 ~ 71.97 ~ 1.110 
J0753-0816 ~ mbc+19 ~ * ~ * ~ 2.09362 ~ 0 ~ mbc+19 ~ 38 ~ 0 ~ mbc+19 ~ htru_pks ~ 2019 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 227.607 ~ 9.771 ~ 07:53:33 ~ 0 ~ mbc+19 ~ -08:19:35 ~ 0 ~ mbc+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -1.250 ~ 9.641 ~ 0.292 ~ * ~ 1.718 
J0754+3231 ~ dth78 ~ B0751+32 ~ dth78 ~ 1.442349479143 ~ 3.0e-12 ~ hlk+04 ~ 39.9863 ~ 1.4e-03 ~ bkk+16 ~ gb1,ar4,lotaas ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.079865E-15 ~ 1.7e-20 ~ hlk+04 ~ 1.26e+12 ~ 2.12e+07 ~ 0.6 ~ 3.0e-01 ~ lylg95 ~ -1.5 ~ 2.0e-01 ~ bkk+16 ~ 188.187 ~ 26.721 ~ 07:54:40.688 ~ 5.0e-03 ~ hlk+04 ~ +32:31:56.2 ~ 2.0e-01 ~ hlk+04 ~ -4 ~ 5.0e+00 ~ hla93 ~ 7 ~ 3.0e+00 ~ hla93 ~ * ~ 0 ~ * ~ * ~ -0.186 ~ 9.794 ~ 0.658 ~ 55.96 ~ 1.464 
J0758-1528 ~ mlt+78 ~ B0756-15 ~ mlt+78 ~ 0.6822651758060 ~ 1.4e-12 ~ hlk+04 ~ 63.327 ~ 3.0e-03 ~ hlk+04 ~ mol2,gb3,pks70,pkshl ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.618890E-15 ~ 1.4e-20 ~ hlk+04 ~ 1.06e+12 ~ 6.68e+06 ~ 2.6 ~ 8.0e-01 ~ jvk+18 ~ -1.1 ~ 2.0e-01 ~ jvk+18 ~ 234.464 ~ 7.224 ~ 07:58:29.0708 ~ 7.0e-04 ~ hlk+04 ~ -15:28:08.738 ~ 1.9e-02 ~ hlk+04 ~ -10 ~ 4.0e+00 ~ jbv+19 ~ 12 ~ 3.0e+00 ~ jbv+19 ~ * ~ 0 ~ * ~ * ~ -2.188 ~ 10.063 ~ 0.341 ~ 200.69 ~ 2.710 
J0758-30 ~ mss+20 ~ * ~ * ~ 1.092 ~ 0.0e+00 ~ mss+20 ~ 86.5 ~ 3.0e-01 ~ mss+20 ~ gbncc ~ 2020 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 246.856 ~ -0.417 ~ 07:58 ~ 0.0e+00 ~ mss+20 ~ -30 ~ 0.0e+00 ~ mss+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.408 ~ 8.675 ~ -0.003 ~ * ~ 0.444 
J0802-5613 ~ nie+20 ~ * ~ * ~ 0.273973 ~ 0 ~ nie+20 ~ * ~ 0 ~ * ~ FermiAssoc ~ 2020 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.76e-15 ~ 0 ~ nie+20 ~ 8.8e+11 ~ 1.57e+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 269.979 ~ -13.191 ~ 08:02:24.0 ~ 0 ~ fermi21 ~ -56:13:02 ~ 0 ~ fermi21 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GRS:4FGL_J0802.1-5612[fermi21] ~ -0.000 ~ 8.500 ~ -0.000 ~ * ~ * 
J0803-0942 ~ aac+18 ~ * ~ * ~ 0.571256559155 ~ 1.4e-11 ~ clh+20 ~ 21.1 ~ 3.0e-01 ~ clh+20 ~ misc,fast_uwb ~ 2018 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.1611E-15 ~ 1.7e-18 ~ clh+20 ~ 8.24e+11 ~ 7.8e+06 ~ 0.102 ~ 7.0e-03 ~ clh+20 ~ * ~ 0 ~ * ~ 230.070 ~ 11.196 ~ 08:03:26.848 ~ 1.3e-02 ~ clh+20 ~ -09:42:50.81 ~ 1.4e-01 ~ clh+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.615 ~ 9.015 ~ 0.159 ~ * ~ 0.818 
J0803+34 ~ ttm18 ~ * ~ * ~ * ~ 0 ~ * ~ 34 ~ 2.0e+00 ~ ttm18 ~ misc ~ 2018 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 186.778 ~ 28.890 ~ 08:03:05 ~ 8.5e+01 ~ ttm18 ~ +34:19 ~ 1.5e+01 ~ ttm18 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.135 ~ 9.635 ~ 0.630 ~ * ~ 1.305 
J0804-3647 ~ bkl+13 ~ * ~ * ~ 2.19198689593 ~ 1.5e-10 ~ bkl+13 ~ 186.8 ~ 2.0e-01 ~ jkk+20 ~ pkspa,gbncc ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 4.21E-15 ~ 3.0e-17 ~ bkl+13 ~ 3.07e+12 ~ 8.25e+06 ~ 0.29 ~ 9.0e-02 ~ bkl+13 ~ * ~ 0 ~ * ~ 253.331 ~ -2.872 ~ 08:04:22.20 ~ 4.0e-02 ~ bkl+13 ~ -36:47:35.5 ~ 5.0e-01 ~ bkl+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -2.790 ~ 9.335 ~ -0.146 ~ * ~ 2.916 
J0806+08 ~ dsm+13 ~ * ~ * ~ 2.0631 ~ 0 ~ dsm+13 ~ 46 ~ 0 ~ dsm+13 ~ ar327 ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 213.920 ~ 20.334 ~ 08:06:05 ~ 3.0e+01 ~ dsm+13 ~ +08:17 ~ 8.0e+00 ~ dsm+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.967 ~ 9.938 ~ 0.642 ~ * ~ 1.848 
J0806-4123 ~ hmz+04 ~ * ~ * ~ 11.37038593 ~ 1.2e-07 ~ kk09 ~ * ~ 0 ~ * ~ misc ~ 2004 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 5.6E-14 ~ 3.0e-14 ~ kk09 ~ 2.54e+13 ~ 3.24e+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 257.426 ~ -4.983 ~ 08:06:23.40 ~ 4.0e-02 ~ hmz+04 ~ -41:22:30.9 ~ 6.0e-01 ~ hmz+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ XRS:RX_J0806.4-4123[hmp98],OPT:[kkvh11] ~ -0.000 ~ 8.500 ~ -0.000 ~ * ~ * 
J0807-5421 ~ bbb+12 ~ * ~ * ~ 0.52664353143 ~ 3.0e-11 ~ bbb+12 ~ 165.03 ~ 7.0e-02 ~ bbb+12 ~ htru_pks ~ 2012 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.378E-15 ~ 1.0e-18 ~ bbb+12 ~ 4.51e+11 ~ 2.21e+07 ~ 0.4 ~ 1.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 268.727 ~ -11.594 ~ 08:07:47.185 ~ 8.0e-03 ~ bbb+12 ~ -54:21:26.46 ~ 8.0e-02 ~ bbb+12 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.869 ~ 8.519 ~ -0.178 ~ * ~ 0.887 
J0808-3937 ~ bkl+13 ~ * ~ * ~ 0.86634928471 ~ 3.0e-11 ~ bkl+13 ~ 169.1 ~ 2.0e-01 ~ mss+20 ~ pkspa,gbncc ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.401E-15 ~ 3.0e-18 ~ bkl+13 ~ 5.96e+11 ~ 3.42e+07 ~ 0.21 ~ 6.0e-02 ~ bkl+13 ~ * ~ 0 ~ * ~ 256.134 ~ -3.759 ~ 08:08:11.63 ~ 3.0e-02 ~ bkl+13 ~ -39:37:52.9 ~ 3.0e-01 ~ bkl+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -2.794 ~ 9.190 ~ -0.189 ~ * ~ 2.884 
J0809-4753 ~ mlt+78 ~ B0808-47 ~ mlt+78 ~ 0.547202118684 ~ 3.0e-12 ~ jbv+19 ~ 228.3 ~ 1.2e+00 ~ nmc81 ~ mol2,pks70,pkssw,htru_pks,ghrss ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.0763E-15 ~ 3.0e-19 ~ jbv+19 ~ 1.31e+12 ~ 2.82e+06 ~ 2.6 ~ 6.0e-01 ~ jvk+18 ~ * ~ 0 ~ * ~ 263.301 ~ -7.957 ~ 08:09:43.835 ~ 6.0e-03 ~ jbv+19 ~ -47:53:54.70 ~ 6.0e-02 ~ jbv+19 ~ -19 ~ 5.0e+00 ~ jbv+19 ~ 15 ~ 4.0e+00 ~ jbv+19 ~ * ~ 0 ~ * ~ * ~ -6.382 ~ 9.250 ~ -0.898 ~ 744.61 ~ 6.488 
J0811+37 ~ ttk+17 ~ * ~ * ~ 1.2483 ~ 0 ~ scb+19 ~ 16.95 ~ 1.1e-01 ~ scb+19 ~ misc,lotaas ~ 2017 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 183.676 ~ 31.217 ~ 08:11:12 ~ 1.8e+01 ~ scb+19 ~ +37:28 ~ 3.0e+00 ~ scb+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.019 ~ 8.803 ~ 0.184 ~ * ~ 0.355 
J0812-3905 ~ bkl+13 ~ * ~ * ~ 0.482595929159 ~ 4.0e-12 ~ bkl+13 ~ 329.60 ~ 1.2e-01 ~ mss+20 ~ pkspa,gbncc ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.0449E-15 ~ 1.2e-18 ~ bkl+13 ~ 1.49e+11 ~ 1.7e+08 ~ 0.38 ~ 9.0e-02 ~ jvk+18 ~ * ~ 0 ~ * ~ 256.111 ~ -2.811 ~ 08:12:14.802 ~ 1.0e-02 ~ bkl+13 ~ -39:05:48.92 ~ 9.0e-02 ~ bkl+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -5.682 ~ 9.905 ~ -0.287 ~ * ~ 5.860 
J0813+22 ~ scb+19 ~ * ~ * ~ 0.5314 ~ 0 ~ scb+19 ~ 52.29 ~ 5.0e-02 ~ scb+19 ~ lotaas ~ 2019 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 200.909 ~ 27.480 ~ 08:13:54 ~ 1.2e+01 ~ scb+19 ~ +22:01 ~ 3.0e+00 ~ scb+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.775 ~ 10.530 ~ 1.130 ~ * ~ 2.449 
J0814+7429 ~ cp68 ~ B0809+74 ~ cp68 ~ 1.292241446862 ~ 3.0e-12 ~ hlk+04 ~ 5.75066 ~ 4.8e-04 ~ bkk+16 ~ gb1,gb2,gb4,gbncc,lotaas ~ 1968 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.68114E-16 ~ 1.4e-20 ~ hlk+04 ~ 4.72e+11 ~ 1.22e+08 ~ 10 ~ 1.0e+00 ~ lylg95 ~ -1.7 ~ 2.0e-01 ~ lylg95 ~ 139.998 ~ 31.618 ~ 08:14:59.50 ~ 2.0e-02 ~ hlk+04 ~ +74:29:05.70 ~ 1.1e-01 ~ hlk+04 ~ 24.02 ~ 9.0e-02 ~ bbgt02 ~ -44.0 ~ 4.0e-01 ~ bbgt02 ~ 2.31 ~ 4.0e-02 ~ bbgt02 ~ * ~ 0.236 ~ 8.782 ~ 0.226 ~ 102.67 ~ 0.432 
J0815+0939 ~ clm+05 ~ * ~ * ~ 0.64516119106 ~ 5.0e-11 ~ clm+05 ~ 52.6589 ~ 7.9e-03 ~ bkk+16 ~ ar4 ~ 2005 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.139E-15 ~ 6.0e-18 ~ clm+05 ~ 3.03e+11 ~ 7.35e+07 ~ * ~ 0 ~ * ~ -0.6 ~ 7.0e-01 ~ bkk+16 ~ 213.626 ~ 22.950 ~ 08:15:08.776 ~ 9.0e-03 ~ clm+05 ~ +09:39:50.7 ~ 6.0e-01 ~ clm+05 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -1.270 ~ 10.410 ~ 0.971 ~ * ~ 2.491 
J0815+4611 ~ scb+19 ~ * ~ * ~ 0.4342422517307 ~ 2.0e-13 ~ mbc+20 ~ 11.2738 ~ 3.0e-04 ~ mbc+20 ~ lotaas,gbncc ~ 2019 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.9E-18 ~ 1.0e-19 ~ mbc+20 ~ 4.16e+10 ~ 1.76e+09 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 173.626 ~ 33.453 ~ 08:15:59.4623 ~ 8.0e-04 ~ mbc+20 ~ +46:11:53.24 ~ 2.0e-02 ~ mbc+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.033 ~ 8.797 ~ 0.197 ~ * ~ 0.358 
J0818-3049 ~ bkl+13 ~ * ~ * ~ 0.7637418483 ~ 5.0e-10 ~ bkl+13 ~ 118.9 ~ 2.0e-01 ~ mss+20 ~ pkspa,gbncc ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.58E-15 ~ 2.4e-16 ~ bkl+13 ~ 6.73e+11 ~ 2.09e+07 ~ 0.33 ~ 9.0e-02 ~ jvk+18 ~ * ~ 0 ~ * ~ 249.983 ~ 2.908 ~ 08:18:49.3 ~ 4.0e-01 ~ bkl+13 ~ -30:49:31 ~ 5.0e+00 ~ bkl+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.396 ~ 8.644 ~ 0.021 ~ * ~ 0.422 
J0818-3232 ~ bjd+06 ~ * ~ * ~ 2.161258926939 ~ 1.5e-11 ~ bjd+06 ~ 131.80 ~ 7.0e-02 ~ bjd+06 ~ pkshl,htru_pks,gbncc ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.7534E-15 ~ 5.0e-19 ~ bjd+06 ~ 1.29e+12 ~ 4.55e+07 ~ 1.4 ~ 4.0e-01 ~ jvk+18 ~ -1.7 ~ 2.0e-01 ~ jvk+18 ~ 251.358 ~ 1.875 ~ 08:18:25.935 ~ 7.0e-03 ~ bjd+06 ~ -32:32:30.53 ~ 1.1e-01 ~ bjd+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.458 ~ 8.655 ~ 0.016 ~ * ~ 0.484 
J0820-1350 ~ vl70 ~ B0818-13 ~ vl70 ~ 1.2381295438682 ~ 8.0e-13 ~ hlk+04 ~ 40.938 ~ 3.0e-03 ~ hlk+04 ~ mol1,mol2,gb3,pks70,pkshl ~ 1970 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.105178E-15 ~ 7.0e-21 ~ hlk+04 ~ 1.63e+12 ~ 9.32e+06 ~ 6 ~ 2.0e+00 ~ jvk+18 ~ -2.2 ~ 1.0e-01 ~ lylg95 ~ 235.890 ~ 12.595 ~ 08:20:26.3817 ~ 1.0e-04 ~ cbv+09 ~ -13:50:55.859 ~ 2.0e-03 ~ cbv+09 ~ 21.64 ~ 9.0e-02 ~ cbv+09 ~ -39.44 ~ 5.0e-02 ~ cbv+09 ~ 0.51 ~ 4.0e-02 ~ cbv+09 ~ * ~ -1.535 ~ 9.540 ~ 0.414 ~ 405.23 ~ 1.900 
J0820-3826 ~ bkl+13 ~ * ~ * ~ 0.1248366735581 ~ 5.0e-13 ~ psj+19 ~ 195.50 ~ 3.0e-02 ~ mss+20 ~ pkspa,gbncc ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.44257E-15 ~ 8.0e-20 ~ psj+19 ~ 5.59e+11 ~ 8.1e+05 ~ 0.49 ~ 3.0e-02 ~ jvk+18 ~ -1.8 ~ 2.0e-01 ~ jvk+18 ~ 256.523 ~ -1.032 ~ 08:20:59.929 ~ 9.0e-03 ~ psj+19 ~ -38:26:42.9 ~ 1.3e+00 ~ psj+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -3.971 ~ 9.452 ~ -0.074 ~ * ~ 4.084 
J0820-3921 ~ bjd+06 ~ * ~ * ~ 1.07356658405 ~ 4.0e-11 ~ bjd+06 ~ 179.4 ~ 1.0e-01 ~ bjd+06 ~ pkshl,htru_pks,gbncc ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 12.169E-15 ~ 4.0e-18 ~ bjd+06 ~ 3.66e+12 ~ 1.4e+06 ~ 0.4 ~ 1.0e-01 ~ jk18 ~ -2.08 ~ 5.8e-01 ~ hwxh16 ~ 257.261 ~ -1.583 ~ 08:20:49.11 ~ 4.0e-02 ~ bjd+06 ~ -39:21:55.7 ~ 4.0e-01 ~ bjd+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -3.487 ~ 9.288 ~ -0.099 ~ * ~ 3.576 
J0820-4114 ~ mlt+78 ~ B0818-41 ~ mlt+78 ~ 0.5454455601 ~ 3.0e-10 ~ lbs+20 ~ 113.4 ~ 2.0e-01 ~ antt94 ~ mol2,pks70,pksmb,pkshl,htru_pks ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.975E-17 ~ 6.0e-20 ~ lbs+20 ~ 1.05e+11 ~ 4.37e+08 ~ 5 ~ 1.0e+00 ~ jvk+18 ~ * ~ 0 ~ * ~ 258.749 ~ -2.734 ~ 08:20:15.46 ~ 1.0e-02 ~ lbs+20 ~ -41:14:35.2 ~ 1.0e-01 ~ lbs+20 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.559 ~ 8.611 ~ -0.027 ~ * ~ 0.571 
J0821-4221 ~ bjd+06 ~ * ~ * ~ 0.3967282353771 ~ 1.9e-12 ~ bjd+06 ~ 270.6 ~ 1.0e-01 ~ bjd+06 ~ pkshl,htru_pks ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 3.47811E-15 ~ 7.0e-20 ~ bjd+06 ~ 1.19e+12 ~ 1.81e+06 ~ 0.8 ~ 2.0e-01 ~ jk18 ~ -3.15 ~ 4.9e-01 ~ hwxh16 ~ 259.825 ~ -3.137 ~ 08:21:44.636 ~ 3.0e-03 ~ bjd+06 ~ -42:21:25.46 ~ 4.0e-02 ~ bjd+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -5.702 ~ 9.523 ~ -0.318 ~ * ~ 5.802 
J0821-4300 ~ gh09 ~ * ~ * ~ 0.112799455072 ~ 5.0e-12 ~ gha13 ~ * ~ 0 ~ * ~ misc ~ 2009 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 9.3E-18 ~ 4.0e-19 ~ gha13 ~ 3.27e+10 ~ 1.93e+08 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 260.382 ~ -3.473 ~ 08:21:57.3653 ~ 3.1e-03 ~ gha13 ~ -43:00:17.074 ~ 4.3e-02 ~ gha13 ~ -54.1 ~ 8.3e+00 ~ gha13 ~ -28.1 ~ 1.0e+01 ~ gha13 ~ * ~ 0 ~ * ~ SNR:PUPPIS_A,XRS:RX_J0822-4300 ~ -2.165 ~ 8.867 ~ -0.133 ~ 635.85 ~ 2.200 
J0823+0159 ~ mlt+78 ~ B0820+02 ~ mlt+78 ~ 0.8648728046988 ~ 9.0e-13 ~ hlk+04 ~ 23.727 ~ 6.0e-03 ~ hlk+04 ~ mol2,gb3,pkshl,gb4,lotaas ~ 1978 ~ 1232.404 ~ 1.1e-02 ~ hlk+04 ~ 0.0118689 ~ 8.0e-07 ~ hlk+04 ~ 0.192863 ~ 1.04550E-16 ~ 6.0e-21 ~ hlk+04 ~ 3.04e+11 ~ 1.31e+08 ~ 4 ~ 2.0e+00 ~ jvk+18 ~ -2.3 ~ 3.0e-01 ~ lylg95 ~ 221.988 ~ 21.245 ~ 08:23:09.7651 ~ 1.0e-04 ~ dgb+19 ~ +01:59:12.469 ~ 1.0e-03 ~ dgb+19 ~ -4.0 ~ 2.0e-01 ~ dgb+19 ~ 0.15 ~ 2.6e-01 ~ dgb+19 ~ 0.4 ~ 1.0e-01 ~ dgb+19 ~ * ~ -1.559 ~ 10.232 ~ 0.906 ~ 47.44 ~ 2.500 
J0824+0028 ~ dsm+13 ~ * ~ * ~ 0.0098613486703673 ~ 1.0e-15 ~ mgf+19 ~ 34.5485 ~ 6.0e-04 ~ mgf+19 ~ ar327 ~ 2013 ~ 23.206955708 ~ 5.0e-09 ~ mgf+19 ~ 0.00023072 ~ 5.0e-08 ~ mgf+19 ~ 0.338942 ~ 1.46890E-19 ~ 2.0e-23 ~ mgf+19 ~ 1.22e+09 ~ 1.06e+09 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 223.577 ~ 20.789 ~ 08:24:24.84022 ~ 5.0e-05 ~ mgf+19 ~ +00:28:00.567 ~ 2.0e-03 ~ mgf+19 ~ -4.3 ~ 4.0e-01 ~ mgf+19 ~ -9.2 ~ 1.3e+00 ~ mgf+19 ~ * ~ 0 ~ * ~ * ~ -1.088 ~ 9.644 ~ 0.599 ~ 81.32 ~ 1.689 
J0826+2637 ~ cls68 ~ B0823+26 ~ cls68 ~ 0.53066051169 ~ 3.0e-11 ~ hlk+04 ~ 19.47633 ~ 1.8e-04 ~ bkk+16 ~ gb1,ar4,gb4,lotaas ~ 1968 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.70932E-15 ~ 9.0e-20 ~ hlk+04 ~ 9.64e+11 ~ 4.92e+06 ~ 10 ~ 2.0e+00 ~ lylg95 ~ -1.6 ~ 2.0e-01 ~ lylg95 ~ 196.964 ~ 31.743 ~ 08:26:51.5068 ~ 1.0e-04 ~ dgb+19 ~ +26:37:21.297 ~ 1.0e-03 ~ dgb+19 ~ 63.00 ~ 1.0e-02 ~ dgb+19 ~ -96.75 ~ 7.0e-02 ~ dgb+19 ~ 2.01 ~ 1.0e-02 ~ dgb+19 ~ * ~ -0.123 ~ 8.905 ~ 0.262 ~ 272.32 ~ 0.498 
J0827+53 ~ scb+19 ~ * ~ * ~ 0.0135 ~ 0 ~ scb+19 ~ 23.103 ~ 1.0e-03 ~ scb+19 ~ lotaas ~ 2019 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 165.470 ~ 35.647 ~ 08:27:48 ~ 1.8e+01 ~ scb+19 ~ +53:00 ~ 3.0e+00 ~ scb+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.320 ~ 9.736 ~ 0.916 ~ * ~ 1.571 
J0828-3417 ~ mlt+78 ~ B0826-34 ~ mlt+78 ~ 1.84891880365 ~ 1.1e-10 ~ hlk+04 ~ 51.6 ~ 5.0e-01 ~ mss+20 ~ mol2,pks70,pksmb,pkshl,gbncc ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 9.963E-16 ~ 5.0e-19 ~ hlk+04 ~ 1.37e+12 ~ 2.94e+07 ~ 0.25 ~ 4.0e-02 ~ hfs+04 ~ * ~ 0 ~ * ~ 253.965 ~ 2.561 ~ 08:28:16.6 ~ 1.9e-01 ~ hlk+04 ~ -34:17:07 ~ 2.8e+00 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -0.340 ~ 8.598 ~ 0.016 ~ * ~ 0.354 
J0831-4406 ~ kbm+03 ~ * ~ * ~ 0.311673518473 ~ 1.1e-11 ~ kbm+03 ~ 254.0 ~ 5.0e-01 ~ kbm+03 ~ pksmb,htru_pks ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.279E-15 ~ 6.0e-18 ~ kbm+03 ~ 6.39e+11 ~ 3.86e+06 ~ 0.43 ~ 5.0e-02 ~ kbm+03 ~ -1.10 ~ 4.7e-01 ~ hwxh16 ~ 262.285 ~ -2.694 ~ 08:31:32.43 ~ 3.0e-02 ~ kbm+03 ~ -44:06:11.9 ~ 4.0e-01 ~ kbm+03 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -5.823 ~ 9.289 ~ -0.276 ~ * ~ 5.883 
J0834-4159 ~ kbm+03 ~ * ~ * ~ 0.1211177592649 ~ 1.8e-12 ~ psj+19 ~ 240.5 ~ 1.5e+00 ~ kbm+03 ~ pksmb,htru_pks ~ 2003 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 4.280876E-15 ~ 3.0e-21 ~ psj+19 ~ 7.29e+11 ~ 4.48e+05 ~ 0.28 ~ 2.0e-02 ~ jvk+18 ~ -1.6 ~ 3.0e-01 ~ jvk+18 ~ 260.886 ~ -1.036 ~ 08:34:17.807 ~ 2.0e-03 ~ psj+19 ~ -41:59:35.99 ~ 2.0e-02 ~ psj+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ -5.438 ~ 9.372 ~ -0.100 ~ * ~ 5.508 
